ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
AR-004-2017,COUNTY COMPREHENSIVE TRANSPORTATION PLAN (CTP) ASSISTANCE PROGRAM - FY 2017,Regional,2020,ARC,N/A,N/A,N/A,0010467,,Programmed,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2017,STP - Urban (>200K) (ARC) ,"$1,500,000","$0,000","$375,000","$0,000","$1,875,000","$1,500,000","$0,000","$375,000","$0,000","$1,875,000"
AR-005-2014,MULTIMODAL CORRIDOR SCOPING AND CONCEPT DESIGN STUDIES PROGRAM - FY 2014,Regional,2015,TBD,N/A,N/A,N/A,0008735,,Programmed,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),SCP,  ,2014,STP - Urban (>200K) (ARC) ,"$4,000,000","$0,000","$1,000,000","$0,000","$5,000,000","$4,000,000","$0,000","$1,000,000","$0,000","$5,000,000"
AR-005-2016,MULTIMODAL CORRIDOR SCOPING AND CONCEPT DESIGN STUDIES PROGRAM - FY 2016,Regional,2020,TBD,N/A,N/A,N/A,0010546,,Programmed,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),SCP,  ,2016,STP - Urban (>200K) (ARC) ,"$4,000,000","$0,000","$1,000,000","$0,000","$5,000,000","$4,000,000","$0,000","$1,000,000","$0,000","$5,000,000"
AR-010-2014,TRANSPORTATION DEMAND MANAGEMENT (TDM) EMPLOYER SERVICES PROGRAM - FY 2014,Regional,2015,TBD,N/A,N/A,N/A,0010934,,Programmed,Other / TDM & Air Quality,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2014,Congestion Mitigation & Air Quality Improvement (CMAQ),"$3,200,000","$0,000","$800,000","$0,000","$4,000,000","$3,200,000","$0,000","$800,000","$0,000","$4,000,000"
AR-010-2016,TRANSPORTATION DEMAND MANAGEMENT (TDM) EMPLOYER SERVICES PROGRAM - FY 2016,Regional,2020,TBD,N/A,N/A,N/A,0010935,,Programmed,Other / TDM & Air Quality,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2016,Congestion Mitigation & Air Quality Improvement (CMAQ),"$3,200,000","$0,000","$800,000","$0,000","$4,000,000","$3,200,000","$0,000","$800,000","$0,000","$4,000,000"
AR-011-2016,RIDESHARING AND REGIONAL TRANSPORTATION DEMAND MANAGEMENT (TDM) PROGRAMS - FY 2016-2018,Regional,2020,TBD,N/A,N/A,N/A,0010500,,Programmed,Other / TDM & Air Quality,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2016,Congestion Mitigation/Air Quality (100%),"$6,150,000","$0,000","$0,000","$0,000","$6,150,000","$6,150,000","$0,000","$0,000","$0,000","$6,150,000"
AR-023D,PIEDMONT ROAD-ROSWELL ROAD BUS RAPID TRANSIT ENVIRONMENTAL ASSESSMENT,Regional - Central,2015,ARC,N/A,N/A,N/A,0010933,,Programmed,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2014,STP - Urban (>200K) (ARC) ,"$220,000","$0,000","$55,000","$0,000","$275,000","$220,000","$0,000","$55,000","$0,000","$275,000"
AR-040-2014,FREIGHT OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2014,Regional,2015,TBD,N/A,N/A,N/A,0010523,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Urban (>200K) (ARC) ,"$1,000,000","$0,000","$250,000","$0,000","$1,250,000","$1,000,000","$0,000","$250,000","$0,000","$1,250,000"
AR-040-2014,FREIGHT OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2014,Regional,2015,TBD,N/A,N/A,N/A,0010523,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,000,000","$0,000","$250,000","$0,000","$1,250,000"
AR-040-2015,FREIGHT OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2015,Regional,2020,TBD,N/A,N/A,N/A,0010501,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$3,000,000","$0,000","$750,000","$0,000","$3,750,000"
AR-040-2015,FREIGHT OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2015,Regional,2020,TBD,N/A,N/A,N/A,0010501,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Congestion Mitigation & Air Quality Improvement (CMAQ),"$3,000,000","$0,000","$750,000","$0,000","$3,750,000","$3,000,000","$0,000","$750,000","$0,000","$3,750,000"
AR-040-2016,FREIGHT OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2016,Regional,2020,TBD,N/A,N/A,N/A,0010524,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,STP - Urban (>200K) (ARC) ,"$2,500,000","$0,000","$625,000","$0,000","$3,125,000","$6,500,000","$0,000","$1,625,000","$0,000","$8,125,000"
AR-040-2016,FREIGHT OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2016,Regional,2020,TBD,N/A,N/A,N/A,0010524,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Congestion Mitigation & Air Quality Improvement (CMAQ),"$4,000,000","$0,000","$1,000,000","$0,000","$5,000,000","$6,500,000","$0,000","$1,625,000","$0,000","$8,125,000"
AR-040-2017,FREIGHT OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2017,Regional,2020,TBD,N/A,N/A,N/A,0010525,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,STP - Urban (>200K) (ARC) ,"$4,000,000","$0,000","$1,000,000","$0,000","$5,000,000","$18,000,000","$0,000","$4,500,000","$0,000","$22,500,000"
AR-040-2017,FREIGHT OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2017,Regional,2020,TBD,N/A,N/A,N/A,0010525,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Congestion Mitigation & Air Quality Improvement (CMAQ),"$14,000,000","$0,000","$3,500,000","$0,000","$17,500,000","$18,000,000","$0,000","$4,500,000","$0,000","$22,500,000"
AR-042-2014,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2014,Regional,2015,TBD,N/A,N/A,N/A,0010526,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Urban (>200K) (ARC) ,"$1,000,000","$0,000","$250,000","$0,000","$1,250,000","$1,000,000","$0,000","$250,000","$0,000","$1,250,000"
AR-042-2014,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2014,Regional,2015,TBD,N/A,N/A,N/A,0010526,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,000,000","$0,000","$250,000","$0,000","$1,250,000"
AR-042-2015,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2015,Regional,2020,TBD,N/A,N/A,N/A,0010527,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$3,000,000","$0,000","$750,000","$0,000","$3,750,000"
AR-042-2015,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2015,Regional,2020,TBD,N/A,N/A,N/A,0010527,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Congestion Mitigation & Air Quality Improvement (CMAQ),"$3,000,000","$0,000","$750,000","$0,000","$3,750,000","$3,000,000","$0,000","$750,000","$0,000","$3,750,000"
AR-042-2016,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2016,Regional,2020,TBD,N/A,N/A,N/A,0010528,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,STP - Urban (>200K) (ARC) ,"$2,500,000","$0,000","$625,000","$0,000","$3,125,000","$6,500,000","$0,000","$1,625,000","$0,000","$8,125,000"
AR-042-2016,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2016,Regional,2020,TBD,N/A,N/A,N/A,0010528,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Congestion Mitigation & Air Quality Improvement (CMAQ),"$4,000,000","$0,000","$1,000,000","$0,000","$5,000,000","$6,500,000","$0,000","$1,625,000","$0,000","$8,125,000"
AR-042-2017,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2017,Regional,2020,TBD,N/A,N/A,N/A,0010529,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,STP - Urban (>200K) (ARC) ,"$4,000,000","$0,000","$1,000,000","$0,000","$5,000,000","$18,000,000","$0,000","$4,500,000","$0,000","$22,500,000"
AR-042-2017,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - MINIMUM FUNDING TARGET - FY 2017,Regional,2020,TBD,N/A,N/A,N/A,0010529,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Congestion Mitigation & Air Quality Improvement (CMAQ),"$14,000,000","$0,000","$3,500,000","$0,000","$17,500,000","$18,000,000","$0,000","$4,500,000","$0,000","$22,500,000"
AR-045-2014,LAST MILE CONNECTIVITY PROGRAM - MINIMUM FUNDING TARGET - FY 2014,Regional,2015,TBD,N/A,N/A,N/A,0010530,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Urban (>200K) (ARC) ,"$1,000,000","$0,000","$250,000","$0,000","$1,250,000","$1,000,000","$0,000","$250,000","$0,000","$1,250,000"
AR-045-2014,LAST MILE CONNECTIVITY PROGRAM - MINIMUM FUNDING TARGET - FY 2014,Regional,2015,TBD,N/A,N/A,N/A,0010530,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,000,000","$0,000","$250,000","$0,000","$1,250,000"
AR-045-2015,LAST MILE CONNECTIVITY PROGRAM - MINIMUM FUNDING TARGET - FY 2015,Regional,2020,TBD,N/A,N/A,N/A,0010531,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$3,000,000","$0,000","$750,000","$0,000","$3,750,000"
AR-045-2015,LAST MILE CONNECTIVITY PROGRAM - MINIMUM FUNDING TARGET - FY 2015,Regional,2020,TBD,N/A,N/A,N/A,0010531,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Congestion Mitigation & Air Quality Improvement (CMAQ),"$3,000,000","$0,000","$750,000","$0,000","$3,750,000","$3,000,000","$0,000","$750,000","$0,000","$3,750,000"
AR-045-2016,LAST MILE CONNECTIVITY PROGRAM - MINIMUM FUNDING TARGET - FY 2016,Regional,2020,TBD,N/A,N/A,N/A,0010532,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,STP - Urban (>200K) (ARC) ,"$2,500,000","$0,000","$625,000","$0,000","$3,125,000","$6,500,000","$0,000","$1,625,000","$0,000","$8,125,000"
AR-045-2016,LAST MILE CONNECTIVITY PROGRAM - MINIMUM FUNDING TARGET - FY 2016,Regional,2020,TBD,N/A,N/A,N/A,0010532,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Congestion Mitigation & Air Quality Improvement (CMAQ),"$4,000,000","$0,000","$1,000,000","$0,000","$5,000,000","$6,500,000","$0,000","$1,625,000","$0,000","$8,125,000"
AR-045-2017,LAST MILE CONNECTIVITY PROGRAM - MINIMUM FUNDING TARGET - FY 2017,Regional,2020,TBD,N/A,N/A,N/A,0010533,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,STP - Urban (>200K) (ARC) ,"$4,000,000","$0,000","$1,000,000","$0,000","$5,000,000","$18,000,000","$0,000","$4,500,000","$0,000","$22,500,000"
AR-045-2017,LAST MILE CONNECTIVITY PROGRAM - MINIMUM FUNDING TARGET - FY 2017,Regional,2020,TBD,N/A,N/A,N/A,0010533,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Congestion Mitigation & Air Quality Improvement (CMAQ),"$14,000,000","$0,000","$3,500,000","$0,000","$17,500,000","$18,000,000","$0,000","$4,500,000","$0,000","$22,500,000"
AR-070-2013,STP TRANSPORTATION ENHANCEMENT ACTIVITIES PROGRAM - FY 2013,Regional,2015,GDOT,N/A,N/A,N/A,0006121,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,STP - Enhancements,"$8,892,000","$0,000","$2,223,000","$0,000","$11,115,000","$8,892,000","$0,000","$2,223,000","$0,000","$11,115,000"
AR-070-2014,STP TRANSPORTATION ENHANCEMENT ACTIVITIES PROGRAM - FY 2014,Regional,2015,GDOT,N/A,N/A,N/A,0006122,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Enhancements,"$8,892,000","$0,000","$2,223,000","$0,000","$11,115,000","$8,892,000","$0,000","$2,223,000","$0,000","$11,115,000"
AR-070-2015,STP TRANSPORTATION ENHANCEMENT ACTIVITIES PROGRAM - FY 2015,Regional,2020,GDOT,N/A,N/A,N/A,0006123,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,STP - Enhancements,"$8,892,000","$0,000","$2,223,000","$0,000","$11,115,000","$8,892,000","$0,000","$2,223,000","$0,000","$11,115,000"
AR-070-2016,STP TRANSPORTATION ENHANCEMENT ACTIVITIES PROGRAM - FY 2016,Regional,2020,GDOT,N/A,N/A,N/A,0009738,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,STP - Enhancements,"$8,892,000","$0,000","$2,223,000","$0,000","$11,115,000","$8,892,000","$0,000","$2,223,000","$0,000","$11,115,000"
AR-070-2017,STP TRANSPORTATION ENHANCEMENT ACTIVITIES PROGRAM - FY 2017,Regional,2020,GDOT,N/A,N/A,N/A,0009739,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,STP - Enhancements,"$8,892,000","$0,000","$2,223,000","$0,000","$11,115,000","$8,892,000","$0,000","$2,223,000","$0,000","$11,115,000"
AR-071-2013,GEORGIA DEPARTMENT OF NATURAL RESOURCE (DNR) TRAILS PROGRAM - FY 2013,Regional,2015,Dept. of Natural Resources,N/A,N/A,N/A,0007503,,Programmed,Last Mile Connectivity / Sidepaths and Trails,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Recreational Trails Program,"$427,200","$106,800","$0,000","$0,000","$534,000","$427,200","$106,800","$0,000","$0,000","$534,000"
AR-071-2014,GEORGIA DEPARTMENT OF NATURAL RESOURCE (DNR) TRAILS PROGRAM - FY 2014,Regional,2015,Dept. of Natural Resources,N/A,N/A,N/A,0007504,,Programmed,Last Mile Connectivity / Sidepaths and Trails,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Recreational Trails Program,"$427,200","$106,800","$0,000","$0,000","$534,000","$427,200","$106,800","$0,000","$0,000","$534,000"
AR-071-2015,GEORGIA DEPARTMENT OF NATURAL RESOURCE (DNR) TRAILS PROGRAM - FY 2015,Regional,2020,Dept. of Natural Resources,N/A,N/A,N/A,0007505,,Programmed,Last Mile Connectivity / Sidepaths and Trails,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Recreational Trails Program,"$427,200","$106,800","$0,000","$0,000","$534,000","$427,200","$106,800","$0,000","$0,000","$534,000"
AR-071-2016,GEORGIA DEPARTMENT OF NATURAL RESOURCE (DNR) TRAILS PROGRAM - FY 2016,Regional,2020,Dept. of Natural Resources,N/A,N/A,N/A,0007507,,Programmed,Last Mile Connectivity / Sidepaths and Trails,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Recreational Trails Program,"$427,500","$106,875","$0,000","$0,000","$534,375","$427,500","$106,875","$0,000","$0,000","$534,375"
AR-071-2017,GEORGIA DEPARTMENT OF NATURAL RESOURCE (DNR) TRAILS PROGRAM - FY 2017,Regional,2020,Dept. of Natural Resources,N/A,N/A,N/A,0009794,,Programmed,Last Mile Connectivity / Sidepaths and Trails,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Recreational Trails Program,"$427,500","$106,875","$0,000","$0,000","$534,375","$427,500","$106,875","$0,000","$0,000","$534,375"
AR-072-2013,TOWING AND RECOVERY INCENTIVE PROGRAM - FY 2013,Regional,2015,GDOT,N/A,N/A,N/A,0009209,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Congestion Mitigation & Air Quality Improvement (CMAQ),"$304,000","$76,000","$0,000","$0,000","$380,000","$304,000","$76,000","$0,000","$0,000","$380,000"
AR-072-2014,TOWING AND RECOVERY INCENTIVE PROGRAM - FY 2014,Regional,2015,GDOT,N/A,N/A,N/A,0009206,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Congestion Mitigation & Air Quality Improvement (CMAQ),"$304,000","$76,000","$0,000","$0,000","$380,000","$304,000","$76,000","$0,000","$0,000","$380,000"
AR-072-2015,TOWING AND RECOVERY INCENTIVE PROGRAM - FY 2015,Regional,2020,GDOT,N/A,N/A,N/A,0010502,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Congestion Mitigation & Air Quality Improvement (CMAQ),"$400,000","$100,000","$0,000","$0,000","$500,000","$400,000","$100,000","$0,000","$0,000","$500,000"
AR-072-2016,TOWING AND RECOVERY INCENTIVE PROGRAM - FY 2016,Regional,2020,GDOT,N/A,N/A,N/A,0010503,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Congestion Mitigation & Air Quality Improvement (CMAQ),"$400,000","$100,000","$0,000","$0,000","$500,000","$400,000","$100,000","$0,000","$0,000","$500,000"
AR-072-2017,TOWING AND RECOVERY INCENTIVE PROGRAM - FY 2017,Regional,2020,GDOT,N/A,N/A,N/A,0010504,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Congestion Mitigation & Air Quality Improvement (CMAQ),"$400,000","$100,000","$0,000","$0,000","$500,000","$400,000","$100,000","$0,000","$0,000","$500,000"
AR-073-2014,OVERSIGHT SERVICES FOR STP URBAN AND CMAQ FUNDED PROJECTS - FY 2014,Regional,2015,GDOT,N/A,N/A,N/A,0010506,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2014,STP - Urban (>200K) (ARC) ,"$500,000","$125,000","$0,000","$0,000","$625,000","$500,000","$125,000","$0,000","$0,000","$625,000"
AR-073-2015,OVERSIGHT SERVICES FOR STP URBAN AND CMAQ FUNDED PROJECTS - FY 2015,Regional,2020,GDOT,N/A,N/A,N/A,0010507,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2015,STP - Urban (>200K) (ARC) ,"$500,000","$125,000","$0,000","$0,000","$625,000","$500,000","$125,000","$0,000","$0,000","$625,000"
AR-073-2016,OVERSIGHT SERVICES FOR STP URBAN AND CMAQ FUNDED PROJECTS - FY 2016,Regional,2020,GDOT,N/A,N/A,N/A,0010508,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2016,STP - Urban (>200K) (ARC) ,"$500,000","$125,000","$0,000","$0,000","$625,000","$500,000","$125,000","$0,000","$0,000","$625,000"
AR-073-2017,OVERSIGHT SERVICES FOR STP URBAN AND CMAQ FUNDED PROJECTS - FY 2017,Regional,2020,GDOT,N/A,N/A,N/A,0010509,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2017,STP - Urban (>200K) (ARC) ,"$500,000","$125,000","$0,000","$0,000","$625,000","$500,000","$125,000","$0,000","$0,000","$625,000"
AR-074-2013,PRIORITIZED REGIONWIDE SIGNAL UPGRADE PROGRAM - FY 2013,Regional,2020,GDOT,N/A,N/A,N/A,0012580,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Congestion Mitigation & Air Quality Improvement (CMAQ),"$2,940,000","$735,000","$0,000","$0,000","$3,675,000","$2,940,000","$735,000","$0,000","$0,000","$3,675,000"
