ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
AR-002-2019,LIVABLE CENTERS INITATIVE (LCI) IMPLEMENTATION PROGRAM - FY 2019,Regional,2020,ARC,N/A,N/A,N/A,TBD,,Programmed,Other / LCI Program,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2019,STP - Urban (>200K) (ARC) ,"$15,600,000","$0,000","$3,750,000","$0,000","$19,350,000","$15,600,000","$0,000","$3,750,000","$0,000","$19,350,000"
AR-004-2014,COUNTY COMPREHENSIVE TRANSPORTATION PLAN (CTP) ASSISTANCE PROGRAM - FY 2014,Regional,2015,ARC,N/A,N/A,N/A,0010464,,Programmed,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2014,STP - Urban (>200K) (ARC) ,"$2,750,000","$0,000","$687,500","$0,000","$3,437,500","$2,750,000","$0,000","$687,500","$0,000","$3,437,500"
AR-004-2015,COUNTY COMPREHENSIVE TRANSPORTATION PLAN (CTP) ASSISTANCE PROGRAM - FY 2015,Regional,2020,ARC,N/A,N/A,N/A,0010465,,Programmed,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2015,STP - Urban (>200K) (ARC) ,"$500,000","$0,000","$125,000","$0,000","$625,000","$500,000","$0,000","$125,000","$0,000","$625,000"
AR-004-2016,COUNTY COMPREHENSIVE TRANSPORTATION PLAN (CTP) ASSISTANCE PROGRAM - FY 2016,Regional,2020,ARC,N/A,N/A,N/A,0010466,,Programmed,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2016,STP - Urban (>200K) (ARC) ,"$1,750,000","$0,000","$437,500","$0,000","$2,187,500","$1,750,000","$0,000","$437,500","$0,000","$2,187,500"
AR-004-2017,COUNTY COMPREHENSIVE TRANSPORTATION PLAN (CTP) ASSISTANCE PROGRAM - FY 2017,Regional,2020,ARC,N/A,N/A,N/A,0010467,,Programmed,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2017,STP - Urban (>200K) (ARC) ,"$1,500,000","$0,000","$375,000","$0,000","$1,875,000","$1,500,000","$0,000","$375,000","$0,000","$1,875,000"
AR-004-2018,COUNTY COMPREHENSIVE TRANSPORTATION PLAN (CTP) ASSISTANCE PROGRAM - FY 2018,Regional,2020,ARC,N/A,N/A,N/A,TBD,,Programmed,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2018,STP - Urban (>200K) (ARC) ,"$2,000,000","$0,000","$500,000","$0,000","$2,500,000","$2,000,000","$0,000","$500,000","$0,000","$2,500,000"
AR-004-2019,COUNTY COMPREHENSIVE TRANSPORTATION PLAN (CTP) ASSISTANCE PROGRAM - FY 2019,Regional,2020,ARC,N/A,N/A,N/A,TBD,,Programmed,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2019,STP - Urban (>200K) (ARC) ,"$2,000,000","$0,000","$500,000","$0,000","$2,500,000","$2,000,000","$0,000","$500,000","$0,000","$2,500,000"
AR-005-2014,MULTIMODAL CORRIDOR SCOPING AND CONCEPT DESIGN STUDIES PROGRAM - FY 2014,Regional,2015,ARC,N/A,N/A,N/A,0008735,,Dropped,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),SCP,  ,2014,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-005-2016,MULTIMODAL CORRIDOR SCOPING AND CONCEPT DESIGN STUDIES PROGRAM - FY 2016,Regional,2020,ARC,N/A,N/A,N/A,0010546,,Dropped,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),SCP,  ,2016,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-010-2016,TRANSPORTATION DEMAND MANAGEMENT (TDM) EMPLOYER SERVICES PROGRAM - FY 2016-2017,Regional,2020,ARC,N/A,N/A,N/A,0010935,,Programmed,Other / TDM & Air Quality,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2016,Congestion Mitigation & Air Quality Improvement (CMAQ),"$3,200,000","$0,000","$800,000","$0,000","$4,000,000","$3,200,000","$0,000","$800,000","$0,000","$4,000,000"
AR-010-2018,TRANSPORTATION DEMAND MANAGEMENT (TDM) EMPLOYER SERVICES PROGRAM - FY 2018-2019,Regional,2020,ARC,N/A,N/A,N/A,TBD,,Programmed,Other / TDM & Air Quality,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2018,Congestion Mitigation & Air Quality Improvement (CMAQ),"$3,200,000","$0,000","$800,000","$0,000","$4,000,000","$3,200,000","$0,000","$800,000","$0,000","$4,000,000"
AR-011-2016,RIDESHARING AND REGIONAL TRANSPORTATION DEMAND MANAGEMENT (TDM) PROGRAMS - FY 2016-2017,Regional,2020,ARC,N/A,N/A,N/A,0010500,,Programmed,Other / TDM & Air Quality,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2016,Congestion Mitigation & Air Quality Improvement (CMAQ),"$4,100,000","$0,000","$0,000","$0,000","$4,100,000","$4,100,000","$0,000","$0,000","$0,000","$4,100,000"
AR-011-2018,RIDESHARING AND REGIONAL TRANSPORTATION DEMAND MANAGEMENT (TDM) PROGRAMS - FY 2018-2019,Regional,2020,ARC,N/A,N/A,N/A,TBD,,Programmed,Other / TDM & Air Quality,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2018,Congestion Mitigation & Air Quality Improvement (CMAQ),"$4,350,000","$0,000","$0,000","$0,000","$4,350,000","$4,350,000","$0,000","$0,000","$0,000","$4,350,000"
AR-023D,PIEDMONT ROAD-ROSWELL ROAD BUS RAPID TRANSIT ENVIRONMENTAL ASSESSMENT,Regional - Central,2015,ARC,N/A,N/A,N/A,0010933,,Dropped,Other / Planning,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2014,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-040-2014,FREIGHT OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2014,Regional,2015,ARC,N/A,N/A,N/A,0010523,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-040-2014,FREIGHT OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2014,Regional,2015,ARC,N/A,N/A,N/A,0010523,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-040-2015,FREIGHT OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2015,Regional,2020,ARC,N/A,N/A,N/A,0010501,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-040-2015,FREIGHT OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2015,Regional,2020,ARC,N/A,N/A,N/A,0010501,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-040-2016,FREIGHT OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2016,Regional,2020,ARC,N/A,N/A,N/A,0010524,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-040-2016,FREIGHT OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2016,Regional,2020,ARC,N/A,N/A,N/A,0010524,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-040-2017,FREIGHT OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2017,Regional,2020,ARC,N/A,N/A,N/A,0010525,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-040-2017,FREIGHT OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2017,Regional,2020,ARC,N/A,N/A,N/A,0010525,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-042-2014,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2014,Regional,2015,ARC,N/A,N/A,N/A,0010526,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-042-2014,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2014,Regional,2015,ARC,N/A,N/A,N/A,0010526,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-042-2015,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2015,Regional,2020,ARC,N/A,N/A,N/A,0010527,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-042-2015,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2015,Regional,2020,ARC,N/A,N/A,N/A,0010527,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-042-2016,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2016,Regional,2020,ARC,N/A,N/A,N/A,0010528,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-042-2016,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2016,Regional,2020,ARC,N/A,N/A,N/A,0010528,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-042-2017,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2017,Regional,2020,ARC,N/A,N/A,N/A,0010529,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-042-2017,GENERAL PURPOSE ROADWAY OPERATIONS AND SAFETY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2017,Regional,2020,ARC,N/A,N/A,N/A,0010529,,Dropped,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-045-2014,LAST MILE CONNECTIVITY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2014,Regional,2015,ARC,N/A,N/A,N/A,0010530,,Dropped,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-045-2014,LAST MILE CONNECTIVITY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2014,Regional,2015,ARC,N/A,N/A,N/A,0010530,,Dropped,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-045-2015,LAST MILE CONNECTIVITY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2015,Regional,2020,ARC,N/A,N/A,N/A,0010531,,Dropped,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-045-2015,LAST MILE CONNECTIVITY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2015,Regional,2020,ARC,N/A,N/A,N/A,0010531,,Dropped,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-045-2016,LAST MILE CONNECTIVITY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2016,Regional,2020,ARC,N/A,N/A,N/A,0010532,,Dropped,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-045-2016,LAST MILE CONNECTIVITY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2016,Regional,2020,ARC,N/A,N/A,N/A,0010532,,Dropped,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-045-2017,LAST MILE CONNECTIVITY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2017,Regional,2020,ARC,N/A,N/A,N/A,0010533,,Dropped,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-045-2017,LAST MILE CONNECTIVITY PROGRAM - AVERAGE ANNUAL FUNDING TARGET - FY 2017,Regional,2020,ARC,N/A,N/A,N/A,0010533,,Dropped,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-046-2014,TRANSIT SYSTEM CAPITAL AND PREVENTIVE MAINTENANCE PROGRAM - FY 2014,Regional,2015,ARC,N/A,N/A,N/A,0010541,,Dropped,Transit / Facilities Capital,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-046-2014,TRANSIT SYSTEM CAPITAL AND PREVENTIVE MAINTENANCE PROGRAM - FY 2014,Regional,2015,ARC,N/A,N/A,N/A,0010541,,Dropped,Transit / Facilities Capital,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-046-2015,TRANSIT SYSTEM CAPITAL AND PREVENTIVE MAINTENANCE PROGRAM - FY 2015,Regional,2020,ARC,N/A,N/A,N/A,0010542,,Dropped,Transit / Facilities Capital,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-046-2015,TRANSIT SYSTEM CAPITAL AND PREVENTIVE MAINTENANCE PROGRAM - FY 2015,Regional,2020,ARC,N/A,N/A,N/A,0010542,,Dropped,Transit / Facilities Capital,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-046-2016,TRANSIT SYSTEM CAPITAL AND PREVENTIVE MAINTENANCE PROGRAM - FY 2016,Regional,2020,ARC,N/A,N/A,N/A,0010543,,Dropped,Transit / Facilities Capital,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-046-2016,TRANSIT SYSTEM CAPITAL AND PREVENTIVE MAINTENANCE PROGRAM - FY 2016,Regional,2020,ARC,N/A,N/A,N/A,0010543,,Dropped,Transit / Facilities Capital,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-046-2017,TRANSIT SYSTEM CAPITAL AND PREVENTIVE MAINTENANCE PROGRAM - FY 2017,Regional,2020,ARC,N/A,N/A,N/A,0010544,,Dropped,Transit / Facilities Capital,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,STP - Urban (>200K) (ARC) ,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-046-2017,TRANSIT SYSTEM CAPITAL AND PREVENTIVE MAINTENANCE PROGRAM - FY 2017,Regional,2020,ARC,N/A,N/A,N/A,0010544,,Dropped,Transit / Facilities Capital,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Congestion Mitigation & Air Quality Improvement (CMAQ),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
AR-046-CO,TRANSIT SYSTEM CAPITAL AND PREVENTIVE MAINTENANCE PROGRAM - CCT FY 2014 ALLOCATION,Regional,2015,Cobb County,N/A,N/A,N/A,0010541,,Programmed,Transit / Facilities Capital,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Urban (>200K) (ARC) ,"$5,000,000","$0,000","$1,250,000","$0,000","$6,250,000","$5,000,000","$0,000","$1,250,000","$0,000","$6,250,000"
AR-046-M,TRANSIT SYSTEM CAPITAL AND PREVENTIVE MAINTENANCE PROGRAM - MARTA FY 2014 ALLOCATION,Regional,2015,MARTA,N/A,N/A,N/A,0010541,,Programmed,Transit / Facilities Capital,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Urban (>200K) (ARC) ,"$10,000,000","$0,000","$2,500,000","$0,000","$12,500,000","$10,000,000","$0,000","$2,500,000","$0,000","$12,500,000"
AR-050-2014,REGIONAL CMAQ PROGRAM - FY 2014,Regional,2015,TBD,N/A,N/A,N/A,TBD,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),ALL,  ,2014,Congestion Mitigation & Air Quality Improvement (CMAQ),"$20,164,450","$0,000","$5,041,113","$0,000","$25,205,563","$20,164,450","$0,000","$5,041,113","$0,000","$25,205,563"
AR-050-2015,REGIONAL CMAQ PROGRAM - FY 2015,Regional,2020,TBD,N/A,N/A,N/A,TBD,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),ALL,  ,2015,Congestion Mitigation & Air Quality Improvement (CMAQ),"$12,400,000","$0,000","$3,100,000","$0,000","$15,500,000","$12,400,000","$0,000","$3,100,000","$0,000","$15,500,000"
AR-050-2016,REGIONAL CMAQ PROGRAM - FY 2016,Regional,2020,TBD,N/A,N/A,N/A,TBD,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),ALL,  ,2016,Congestion Mitigation & Air Quality Improvement (CMAQ),"$8,189,580","$0,000","$2,047,395","$0,000","$10,236,975","$8,189,580","$0,000","$2,047,395","$0,000","$10,236,975"
AR-050-2017,REGIONAL CMAQ PROGRAM - FY 2017,Regional,2020,TBD,N/A,N/A,N/A,TBD,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),ALL,  ,2017,Congestion Mitigation & Air Quality Improvement (CMAQ),"$28,398,400","$0,000","$7,099,600","$0,000","$35,498,000","$28,398,400","$0,000","$7,099,600","$0,000","$35,498,000"
AR-050-2018,REGIONAL CMAQ PROGRAM - FY 2018,Regional,2020,TBD,N/A,N/A,N/A,TBD,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),ALL,  ,2018,Congestion Mitigation & Air Quality Improvement (CMAQ),"$20,250,000","$0,000","$5,062,500","$0,000","$25,312,500","$20,250,000","$0,000","$5,062,500","$0,000","$25,312,500"
AR-050-2019,REGIONAL CMAQ PROGRAM - FY 2019,Regional,2020,TBD,N/A,N/A,N/A,TBD,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),ALL,  ,2019,Congestion Mitigation & Air Quality Improvement (CMAQ),"$28,600,000","$0,000","$7,150,000","$0,000","$35,750,000","$28,600,000","$0,000","$7,150,000","$0,000","$35,750,000"
